ID,案件名稱,案件首圖,物件地址,售價(萬),總坪數,類型,樓層,總樓層,格局,網頁連結,比對地址,查地址,查戶籍,戶籍地址,是否已委託,更新時間,物件緯度,物件經度,戶籍緯度,戶籍經度
3128121,捷運🚇中和高中站💫新裝潢3房💫員山路大馬路上,https://image.houseprice.tw/p1-hpimage/MTAzOTk5NzZocGltYWdl/4cb9f8ce305040be_1477x1108.jpg,新北市中和區員山路,1198,23.04,公寓,4,5,3房1廳2衛,https://buy.houseprice.tw/house/33263904_1385901/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3128121,,,,N,2026-04-27 09:42,,,,
3019419,［專約］景安捷運附機車車位大坪數採光好二房二衛,https://image.houseprice.tw/p1-hpimage/MTA2NzQ2MTlocGltYWdl/8366440534dc4f03_1206x677.jpg,新北市中和區中正路,1938,30.8,車位,2,14,2房1廳2衛,https://buy.houseprice.tw/house/33899484_2377100/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3019419,,,,N,2026-04-27 09:42,,,,
3431190,景安捷運金賺店面,https://img.hbhousing.com.tw/pictures/A590%2fA590WS64649a.jpg?1776997594,新北市中和區圓通路,4980,311.54,店面,1,13,0房0廳0衛,https://buy.houseprice.tw/house/34735616_1079650/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3431190,,,,N,2026-04-27 09:42,,,,
3337567,竹林中學優質三房電梯華廈,https://image.houseprice.tw/p1-hpimage/MTA2MDE1OTRocGltYWdl/b651398546a64e38_1477x1108.jpg,新北市中和區華新街,1588,29.7,電梯,6,7,3房2廳2衛,https://buy.houseprice.tw/house/32902686_2211253/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3337567,,,,N,2026-04-27 09:42,,,,
3429383,雙和綠蔭三房,https://media.cthouse.com.tw/photo/project2/house_photo/202511/2070271-4_new.jpg,新北市中和區連勝街,2088,35.35,電梯,4,10,3房2廳2衛,https://buy.cthouse.com.tw/house/2070271.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429383,,,,N,2026-04-27 09:42,,,,
3429401,景安捷運質感溫馨四房車位,https://media.cthouse.com.tw/photo/project2/house_photo/202411/1982620-1_new.jpg,新北市中和區中正路,2750,43.81,車位,13,16,4房2廳2衛,https://buy.cthouse.com.tw/house/1982620.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429401,,,,N,2026-04-27 09:42,,,,
3429373,遠雄悅河溫馨2房車b109,https://media.cthouse.com.tw/photo/project2/house_photo/202604/2102943-1_new.jpg,新北市中和區中原街,1899,33.15,電梯,18,20,2房1廳1衛,https://buy.cthouse.com.tw/house/2102943.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429373,,,,N,2026-04-27 09:42,,,,
3429390,仁愛好樣電梯兩房車位  ,https://media.cthouse.com.tw/photo/project2/house_photo/202604/2103477-1_new.jpg,新北市中和區中山路2段,2750,38.66,電梯,3,17,2房2廳1衛,https://buy.cthouse.com.tw/house/2103477.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429390,,,,Y,2026-04-27 09:42,,,,
3155707,F14靜巷方正頂佳,https://img.etwarm.com.tw/A0978/available/50978XAA06421a.jpg?20260427001226,新北市中和區中正路,1480,27.36,公寓,5,5,7房1廳7衛,https://www.etwarm.com.tw/houses/buy/765540,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3155707,,,,N,2026-04-27 09:42,,,,
3155702,F13北醫雙和校區頂佳,https://img.etwarm.com.tw/A0978/available/50978XAA06420a.jpg?20260427001229,新北市中和區圓通路,1250,23.14,公寓,5,5,0房0廳0衛,https://www.etwarm.com.tw/houses/buy/765529,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3155702,,,,N,2026-04-27 09:42,,,,
3429304,超值捷運中和站好市多雙學區鼎家公寓,https://www.century21.com.tw/uploads/I125/7631115/A.JPG?v=28d7665142d165ab,新北市中和區永和路,1580,37.0,公寓,5,5,3房3廳2衛,https://www.century21.com.tw/buypage/7631115,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429304,,,,N,2026-04-27 09:42,,,,
3427928,雙和湯泉稀有邊間2房景觀戶採光佳,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCtzkmg-GB6Gza6iYWql9-AD3scgaMIRavxsREGGbyZpqnjeAJ-qEJwtqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuvuDE3ieU7m7vt1GEps7FWGRbvllj1fnybJxPB_eh0mibn_xuG2pFwFKIji3F260JoWjl9eB8VSKBd9hk8aZg8MnUezEOQMv6i9KPzq5D21B8MW899PE8ynnpmkhF_dmrIO2l_YXPGQr925gg1d9mkG3RFRGXpmVP&width=1024&height=768,新北市中和區員山路,1530,25.62,電梯,5,7,2房2廳1衛,https://buy.housefun.com.tw/buy/house/6917277,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3427928,,,,N,2026-04-27 09:42,,,,
3426635,福朋大面寬金店面,https://img.hbhousing.com.tw/pictures/A515%2fA515OS225206a.jpg?1777233043,新北市中和區中正路,1600,77.14,店面,1,12,0房1廳1衛,https://www.hbhousing.com.tw/detail/?sn=OS225206,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3426635,,,,N,2026-04-27 09:42,,,,
3426622,百年好合景觀高樓大四房,https://img.hbhousing.com.tw/NO_PIC_B.jpg,新北市中和區秀朗路三段,2800,52.59,電梯,17,23,4房2廳2衛,https://www.hbhousing.com.tw/detail/?sn=gZB07257,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3426622,,,,N,2026-04-27 09:42,,,,
2053881,積穗國中民安置產透天,https://res.sinyi.com.tw/buy/5469PT/bigimg/A.JPG,新北市中和區民安街,1988,25.41,透天,1,2,6房0廳6衛,https://www.sinyi.com.tw/buy/house/5469PT?breadcrumb=list,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2053881,,,,Y,2026-04-27 09:42,,,,
1274828,遼闊天際採光好房,https://res.sinyi.com.tw/buy/0658DW/bigimg/A.JPG,新北市中和區圓通路,1388,48.07,公寓,4,5,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0658DW?breadcrumb=list,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1274828,,,,N,2026-04-27 09:42,,,,
1854682,太陽帝國兩房帶車位,https://res.sinyi.com.tw/buy/2514UX/bigimg/A.JPG,新北市中和區景新街,2258,30.16,車位,25,36,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2514UX?breadcrumb=list,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1854682,,,,Y,2026-04-27 09:42,,,,
1194403,景安黑金邊間美寓 捷運旁稀有靜巷釋出,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCugEY3uZd9NtW1h7X6dLXBA_SK7gxaKSnPnEMpDfI8saWlKeWK4e4VLqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuvuDE3ieU7m7vt1GEps7FWGRbvllj1fnybJxPB_eh0mibn_xuG2pFwFKIji3F260JKXlXonUpj8okaO5NrdDOIQ&width=1024&height=768,新北市中和區景安路,1398,28.07,公寓,4,4,3房2廳1衛,https://buy.housefun.com.tw/buy/house/6704746,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1194403,,,,N,2026-04-27 09:42,,,,
3423730,[專]獨家C22低總高樓,https://hq.houseol.com.tw/images/pictures/2264AA5967185a.jpg,新北市中和區中和路,588,8.61,電梯,11,18,0房0廳0衛,https://www.pacific.com.tw/Object/ObjectDetail/?saleID=S2918391,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3423730,,,,N,2026-04-27 09:42,,,,
3423734,宏璽挑高幸福成家,https://hq.houseol.com.tw/images/pictures/2264AA6349757a.jpg,新北市中和區景平路,1098,12.75,店面,1,17,0房2廳1衛,https://www.pacific.com.tw/Object/ObjectDetail/?saleID=S2960677,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3423734,,,,N,2026-04-27 09:42,,,,
3423748,環球三樓美寓,https://hq.houseol.com.tw/images/pictures/0273AA5970297a.jpg,新北市中和區民生街,1288,27.79,公寓,3,4,2房2廳1衛,https://www.pacific.com.tw/Object/ObjectDetail/?saleID=S2960665,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3423748,,,,N,2026-04-27 09:42,,,,
3423583,香榭麗池雙衛兩房,https://app.houseflow.tw/HOUSE/ExploreCaseNew,新北市中和區南山路,2588,33.68,電梯,7,14,2房2廳2衛,https://buy.yungching.com.tw/house/7328016,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3423583,,,,N,2026-04-27 09:42,,,,
3423626,力霸景觀三房車位,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCsQsHJfqDKr3bH_XAUxlnEdx2YB_uVeeOu7POoIiA-xVN6XP4fj05yaqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuHyqQdxAoaDgB84hAAJBJ-aPJnP6QjjHNJdO-8s9VPXXQ_ruSEFqcK8ShYsvown2RbJENeZqhwTM&width=0&height=0,新北市中和區成功路,2300,43.47,車位,12,33,3房2廳2衛,https://buy.yungching.com.tw/house/7328217,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3423626,,,,N,2026-04-27 09:42,,,,
3422333,中和華泰椰城椰泉區破盤價套房,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCv_5ROTU1JQh4h7vdLLM7RuxR4hv8WKsGF2WgM7gxD0PIe6hKQhd2KYzhxlNAx_tGVI54tDXXIxDa64od0jAbOZrBTGt_NC0NxMCtyFz-LqpYF32GTxpmDwu98NT3cksTOdfCdPPdyK1_N9HMTZXsUAyjpali26c6J_UcZAyQ6OY8h6hel3VR43ENfxb3ybinD1pLSJbiNqVK0HvUCdwmIebdEVEZemZU8&width=1024&height=768,新北市中和區安平路,868,16.31,套房,2,15,1房0廳1衛,https://buy.housefun.com.tw/buy/house/6924376,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3422333,,,,N,2026-04-27 09:42,,,,
3422645,永安市場黃金傳奇陽台大套房,https://image.houseprice.tw/p1-hpimage/MTA3NDY0NjhocGltYWdl/6c07241dd82a489f_1108x1477.jpg,新北市中和區永貞路,988,15.98,套房,10,13,1房1廳1衛,https://buy.houseprice.tw/house/33189302_1220527/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3422645,,,,Y,2026-04-27 09:42,,,,
3422726,群義🌟泰和街38巷頂佳出租套房,https://app.chyi.com.tw/images/sell/115/338191B_obj_1024_17758736195110.jpg?Rnd=546,新北市中和區泰和街,1688,29.4,套房,5,5,5房0廳5衛,https://buy.houseprice.tw/house/25717486_1022945/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3422726,,,,Y,2026-04-27 09:42,,,,
1654015,中和橫路段持分土地11,https://img.twhg.com.tw/admin/images/OB01/TFI0/TF116135382382731336788bc53c0af5.jpg,新北市中和區橫路段,610,202.99,土地,0,0,0房0廳0衛,https://www.twhg.com.tw/buy/TF11613538,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1654015,,,,N,2026-04-27 09:42,,,,
1654011,中和橫路段持分土地14,https://img.twhg.com.tw/admin/images/OB01/TFI0/TF116135372382731336788bc53c0af5.jpg,新北市中和區橫路段,368,121.79,土地,0,0,0房0廳0衛,https://www.twhg.com.tw/buy/TF11613537,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1654011,,,,N,2026-04-27 09:42,,,,
1654012,中和橫路段持分土地13,https://img.twhg.com.tw/admin/images/OB01/TFI0/TF116135172382731336788bc53c0af5.jpg,新北市中和區橫路段,320,105.75,土地,0,0,0房0廳0衛,https://www.twhg.com.tw/buy/TF11613517,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1654012,,,,N,2026-04-27 09:42,,,,
1654013,中和橫路段持分土地12,https://img.twhg.com.tw/admin/images/OB01/TFI0/TF116135332382731336788bc53c0af5.jpg,新北市中和區橫路段,295,97.24,土地,0,0,0房0廳0衛,https://www.twhg.com.tw/buy/TF11613533,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1654013,,,,N,2026-04-27 09:42,,,,
631473,中和橫路段持分土地15,https://img.twhg.com.tw/admin/images/OB01/TFI0/TF116135362382731336788bc53c0af5.jpg,新北市中和區橫路段,92,30.45,土地,0,0,0房0廳0衛,https://www.twhg.com.tw/buy/TF11613536,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=631473,,,,N,2026-04-27 09:42,,,,
3417190,【樸和】蘭亭御園🌿永安捷運🌿高樓面四號公園景觀大三房平車,https://img1.591.com.tw/house/2026/04/19/177656913577246905.jpg!400x300.jpg,新北市中和區中安街,5360,70.15,電梯,12,12,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19551314.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3417190,,,,N,2026-04-27 09:42,,,,
2589904,稀有釋出！興南路靜巷邊間・大陽台必看🎖️卓悦聯盟🎖️,https://img2.591.com.tw/house/2026/04/22/177685969539276700.jpeg!400x300.jpeg,新北市中和區興南路二段,1150,31.05,公寓,3,5,3房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19753577.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2589904,,,,Y,2026-04-27 09:42,,,,
3416853,太陽帝國鋼骨制震溫馨美妝兩房~在中和買大樓~找黃品承就對了,https://img1.591.com.tw/house/2026/04/22/177683365142075506.jpg!400x300.jpg,新北市中和區景新街,1866,22.22,大樓,3,36,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19772066.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3416853,,,,N,2026-04-27 09:42,,,,
2841582,【樸和團隊】稀有釋出✨永安捷運四號公園✨美樹館稀有三房平面車,https://img1.591.com.tw/house/2026/04/02/177512202357601605.jpeg!400x300.jpeg,新北市中和區宜安路,2788,39.54,電梯,3,12,3房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19844207.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2841582,,,,N,2026-04-27 09:42,,,,
3416861,竣羽★➲三面採光★挑高4米二★電梯4房★輕鬆購★找竣羽,https://img.youtube.com/vi/-U3xsqHRZRU/hqdefault.jpg,新北市中和區台新街,1768,24.01,電梯,7,11,2房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19873499.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3416861,,,,Y,2026-04-27 09:42,,,,
3416908,百年好合｜高樓景觀三房｜秀朗橋捷運-明岳,https://img.youtube.com/vi/8VIBhObdbjI/hqdefault.jpg,新北市中和區秀朗路三段,1980,30.05,電梯,20,23,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19909820.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3416908,,,,Y,2026-04-27 09:42,,,,
1044818,秀山國小五米八庭園金店面,https://res.sinyi.com.tw/buy/8145KX/bigimg/A.JPG,新北市中和區自強路,2988,23.13,店面,1,7,0房1廳1衛,https://www.sinyi.com.tw/buy/house/8145KX?breadcrumb=list,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1044818,,,,Y,2026-04-27 09:42,,,,
3042300,蒲陽南山捷運全新2房,https://img2.591.com.tw/house/2026/03/26/177447209296356604.jpg!400x300.jpg,新北市中和區南山路,1878,22.25,電梯,6,13,2房1廳1衛,https://sale.591.com.tw/home/house/detail/2/19917726.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3042300,,,,N,2026-04-27 09:42,,,,
3060768,翠庭溫馨電梯4房,https://img1.591.com.tw/house/2026/01/20/176891584304170004.jpg!400x300.jpg,新北市中和區員山路,2680,57.99,電梯,6,7,4房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19928828.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3060768,,,,N,2026-04-27 09:42,,,,
3157244,💎南勢角捷運一樓收租免爬高💎歡迎委託⭐️住商啟鋒,https://img2.591.com.tw/house/2026/04/02/177511931649648305.jpeg!400x300.jpeg,新北市中和區興南路一段,1298,25.02,公寓,1,5,3房3廳3衛,https://sale.591.com.tw/home/house/detail/2/19964040.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3157244,,,,Y,2026-04-27 09:42,,,,
3416877,中和環球(未來莒光站)｜民德路｜美妝明亮高樓景觀大三房,https://img2.591.com.tw/house/2026/04/23/177695167490209007.jpg!400x300.jpg,新北市中和區民德路,1698,26.08,電梯,12,14,3房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19981073.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3416877,,,,Y,2026-04-27 09:42,,,,
3417186,遠雄錸儷🍀三房＋坡平車位🍀住商淑韻,https://img1.591.com.tw/house/2026/04/23/177691461827573203.jpg!400x300.jpg,新北市中和區中原街,4880,67.56,車位,6,20,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19990664.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3417186,,,,Y,2026-04-27 09:42,,,,
3418530,環球透天廠,https://img.etwarm.com.tw/A1376/available/11376BAC01687a.jpg?20260427001216,新北市中和區中山路三段,9988,243.75,透天,0,3,0房0廳0衛,https://www.etwarm.com.tw/houses/buy/765780,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3418530,,,,N,2026-04-27 09:42,,,,
3418168,🍎景新街低總價正店面😊{住商雙和趙玉萍},"https://image.houseprice.tw/p1-hpimage/NzMzMzcwOGhwaW1hZ2U,/cbdac514e03745e5_800x599.jpg",新北市中和區景新街,1638,23.35,店面,1,7,0房0廳0衛,https://buy.houseprice.tw/house/27299638_1486232/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3418168,,,,Y,2026-04-27 09:42,,,,
3418187,獨家～專任景安捷運方正四房美居,https://img1.591.com.tw/house/2026/04/19/177659889934791501.jpg!x.water2.jpg,新北市中和區復興路,1335,26.93,公寓,4,5,4房2廳2衛,https://buy.houseprice.tw/house/34712373_628738/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3418187,,,,N,2026-04-27 09:42,,,,
921174,總站好成家頂佳,"https://image.houseprice.tw/p1-hpimage/Njg0MzkyM2hwaW1hZ2U,/206a8c99baaf49ed_1024x768.jpg",新北市中和區南山路,1368,22.62,公寓,5,5,3房2廳1衛,https://buy.houseprice.tw/house/25901076_766711/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=921174,,,,Y,2026-04-27 09:42,,,,
3418163,🔥中和熱血房仲宜靜🔥獨賣美妝超值二樓,https://image.houseprice.tw/p1-hpimage/MTA3MzA0MDhocGltYWdl/8aa883d2f0304334_1514x1080.jpg,新北市中和區員山路,1198,22.31,公寓,2,4,2房2廳2衛,https://buy.houseprice.tw/house/34697776_613173/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3418163,,,,N,2026-04-27 09:42,,,,
3418222,低總價電梯3房⭐️大偉最便宜⭐南勢角龍景邊間靚3房,https://image.houseprice.tw/p1-hpimage/MTA3NDA3NzZocGltYWdl/36a0cd90f8054723_1920x1440.jpg,新北市中和區華新街,1568,31.39,電梯,4,15,3房2廳2衛,https://buy.houseprice.tw/house/18753881_1107612/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3418222,,,,N,2026-04-27 09:42,,,,
1525109,降價囉 🏡 雙和湯泉 B 棟 小資宅,"https://image.houseprice.tw/p1-hpimage/ODM3ODk3MmhwaW1hZ2U,/c45d16618f4f4ab0_1024x768.jpg",新北市中和區員山路,1338,20.69,電梯,3,7,2房2廳1衛,https://buy.houseprice.tw/house/31304056_1106798/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1525109,,,,Y,2026-04-27 09:42,,,,
3395879,中和正核心．黃金店住】雙層坪效首選，生意居家雙贏,https://image.houseprice.tw/p1-hpimage/MTA2OTUzNTNocGltYWdl/e8f3f88adf3a4278_800x539.jpg,新北市中和區中山路三段,2380,41.12,公寓,1,5,0房0廳0衛,https://buy.houseprice.tw/house/33491857_665456/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3395879,,,,N,2026-04-27 09:42,,,,
1527173,宜安孵金雞三樓,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCvCTLZ1XUDiEbBqrd2yzVTEeTKxZ_w89Kyaf1bJ-rIOz_faqRvzJFQIqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuHyqQdxAoaDgB84hAAJBJ-aPJnP6QjjHNJdO-8s9VPXXQ_ruSEFqcK8ShYsvown2RbJENeZqhwTM&width=0&height=0,新北市中和區宜安路,1288,25.19,公寓,3,4,3房0廳3衛,https://buy.yungching.com.tw/house/7149260,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1527173,,,,N,2026-04-27 09:42,,,,
1453950,永邦全新兩房平車,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCuUHFo6fQp3T772arDT8791RjaS_3Y_tS62MrivBrJ5UQVL2D6foeemqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuHyqQdxAoaDgB84hAAJBJ-aPJnP6QjjHNJdO-8s9VPXXQ_ruSEFqcK8ShYsvown2RKluDB4vs3XCba78wTuCNPINc3dOPPQMQruh-Gt23mTzaYgmqa__ngegw_kxkxkdM5Y2LgriectG9txh5JQn0mw&width=0&height=0,新北市中和區圓通路,2128,42.01,電梯,14,14,2房2廳1衛,https://buy.yungching.com.tw/house/7139835,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1453950,,,,N,2026-04-27 09:42,,,,
2172205,低總兩房幸福成家,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCvg3uv-ya1Ti2nFTWP3Xh1h9665YOV5rbtsewHG25R8q_bwmywpL6jvqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuHyqQdxAoaDgB84hAAJBJ-aPJnP6QjjHNJdO-8s9VPXXQ_ruSEFqcK8ShYsvown2RbJENeZqhwTM&width=0&height=0,新北市中和區圓通路,1538,27.83,電梯,4,12,2房2廳1衛,https://buy.yungching.com.tw/house/7203698,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2172205,,,,N,2026-04-27 09:42,,,,
3418411,萬事達四房+坡平車位,https://image.houseprice.tw/p1-hpimage/MTA2NjA0NzhocGltYWdl/5f493d66f8214675_1477x1108.jpg,新北市中和區大勇街,5168,57.17,車位,6,15,4房2廳2衛,https://buy.houseprice.tw/house/34656691_304194/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3418411,,,,Y,2026-04-27 09:42,,,,
3418147,🍎捷運南勢角站/欣聯大心/高樓景觀戶,https://img2.591.com.tw/house/2025/06/03/174892789860878009.jpg!x.water2.jpg,新北市中和區景平路,1480,18.72,電梯,14,14,1房2廳1衛,https://buy.houseprice.tw/house/34664941_241538/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3418147,,,,Y,2026-04-27 09:42,,,,
3416623,品嘉仁和薈黃金店面,https://media.cthouse.com.tw/photo/project2/house_photo/202604/2102950-1b.jpeg,新北市中和區大仁街,1666,14.09,店面,1,13,0房1廳1衛,https://buy.cthouse.com.tw/house/2102950.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3416623,,,,N,2026-04-27 09:42,,,,
651099,擎天峰和A2高樓三房車,https://media.cthouse.com.tw/photo/project2/house_photo/202507/2040472-2_new.jpg,新北市中和區員山路,2988,51.31,電梯,15,29,3房2廳2衛,https://buy.cthouse.com.tw/house/2040472.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=651099,,,,N,2026-04-27 09:42,,,,
3415622,景安站歐洲愛樂3房+車位,https://img.hbhousing.com.tw/pictures/A182%2fA182OS226076a.jpg?1777233451,新北市中和區中正路,2988,49.58,車位,8,25,3房2廳2衛,https://www.great-home.com.tw/detail/?sn=hOS226076,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3415622,,,,Y,2026-04-27 09:42,,,,
3415562,華福公園旁電梯美三房,https://img.hbhousing.com.tw/pictures/A310%2fA310OS226086a.jpg?1777233446,新北市中和區華順街,1688,24.03,電梯,3,7,3房2廳2衛,https://www.great-home.com.tw/detail/?sn=hOS226086,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3415562,,,,N,2026-04-27 09:42,,,,
3415316,L590永安市場捷運 收租店面B,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCtgfsrZrXuzTfv8ZV9IRDQZQcZf5I5urC_gvNhCPUCsg4e6hKQhd2KYzhxlNAx_tGVI54tDXXIxDa64od0jAbOZrBTGt_NC0NxMCtyFz-LqpYF32GTxpmDwu98NT3cksTOdfCdPPdyK1_N9HMTZXsUAyjpali26c6J_UcZAyQ6OY8h6hel3VR43ENfxb3ybinD1pLSJbiNqVK0HvUCdwmIej3oTKAUpGV_uaBnxbTilp1fX2bWndLGVOzbL97DfqzRor2ezte-l6nxVDzqECz6hkx18ZiGb0bTL59AYWwZMJg&width=1024&height=768,新北市中和區景安路,2680,25.83,店面,1,15,0房0廳0衛,https://buy.housefun.com.tw/buy/house/6923529,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3415316,,,,N,2026-04-27 09:42,,,,
3415330,L593永安市場捷運 收租店面A,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCtlSUL3CQCKyVkfrvvdepM5LmUKPAWHLwFKRFBV5eeuUjyWtA4Y8bJSqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuvuDE3ieU7m7vt1GEps7FWGRbvllj1fnybJxPB_eh0mibn_xuG2pFwFKIji3F260JoWjl9eB8VSKBd9hk8aZg8MnUezEOQMv6Kl36yV3X2oJPVOMkMUvw-yDjDLIygfYDIO2l_YXPGQr925gg1d9mkG3RFRGXpmVP&width=1024&height=768,新北市中和區景安路,2880,27.54,店面,1,15,0房0廳0衛,https://buy.housefun.com.tw/buy/house/6923355,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3415330,,,,N,2026-04-27 09:42,,,,
